sample	accession	chrom_mean	chrom_median	global_mean	global_median	global_mode	norm_chrom_mean	norm_chrom_median	norm_global_mean	norm_global_median
ERS1142854	CP003829.1	45.46	45.0	44.93	44.0	43	1.06	1.05	1.04	1.02
ERS1142854	CP003830.1	43.33	43.0	44.93	44.0	43	1.01	1.0	1.04	1.02
ERS1142854	CP003831.1	48.77	47.0	44.93	44.0	43	1.13	1.09	1.04	1.02
ERS1142854	CP003832.1	45.82	46.0	44.93	44.0	43	1.07	1.07	1.04	1.02
ERS1142854	CP003833.2	45.19	45.0	44.93	44.0	43	1.05	1.05	1.04	1.02
ERS2540929	CP003820.1	29.1	28.0	29.27	29.0	28	1.04	1.0	1.05	1.04
ERS2540929	CP003821.1	32.88	28.0	29.27	29.0	28	1.17	1.0	1.05	1.04
ERS2540929	CP003822.1	28.57	28.0	29.27	29.0	28	1.02	1.0	1.05	1.04
ERS2540929	CP003823.1	28.53	29.0	29.27	29.0	28	1.02	1.04	1.05	1.04
ERS2540929	CP003824.1	29.01	29.0	29.27	29.0	28	1.04	1.04	1.05	1.04
ERS2540929	CP003825.1	28.57	28.0	29.27	29.0	28	1.02	1.0	1.05	1.04
ERS2540929	CP003826.1	29.13	29.0	29.27	29.0	28	1.04	1.04	1.05	1.04
ERS2540929	CP003827.1	29.06	29.0	29.27	29.0	28	1.04	1.04	1.05	1.04
ERS2540929	CP003828.1	28.46	28.0	29.27	29.0	28	1.02	1.0	1.05	1.04
ERS2540929	CP003829.1	29.51	29.0	29.27	29.0	28	1.05	1.04	1.05	1.04
ERS2540929	CP003830.1	28.44	28.0	29.27	29.0	28	1.02	1.0	1.05	1.04
ERS2540929	CP003831.1	31.27	30.0	29.27	29.0	28	1.12	1.07	1.05	1.04
ERS2540929	CP003832.1	28.97	29.0	29.27	29.0	28	1.03	1.04	1.05	1.04
ERS2540929	CP003833.2	28.27	28.0	29.27	29.0	28	1.01	1.0	1.05	1.04
ERS2541377	CP003820.1	46.83	46.0	46.19	45.0	45	1.04	1.02	1.03	1.0
ERS2541377	CP003821.1	54.99	45.0	46.19	45.0	45	1.22	1.0	1.03	1.0
ERS2541377	CP003822.1	45.7	46.0	46.19	45.0	45	1.02	1.02	1.03	1.0
ERS2541377	CP003823.1	44.42	45.0	46.19	45.0	45	0.99	1.0	1.03	1.0
ERS2541377	CP003824.1	45.47	46.0	46.19	45.0	45	1.01	1.02	1.03	1.0
ERS2541377	CP003825.1	45.59	46.0	46.19	45.0	45	1.01	1.02	1.03	1.0
ERS2541377	CP003826.1	45.26	45.0	46.19	45.0	45	1.01	1.0	1.03	1.0
ERS2541377	CP003827.1	44.86	45.0	46.19	45.0	45	1.0	1.0	1.03	1.0
ERS2541377	CP003828.1	45.27	45.0	46.19	45.0	45	1.01	1.0	1.03	1.0
ERS2541377	CP003829.1	45.28	46.0	46.19	45.0	45	1.01	1.02	1.03	1.0
ERS2541377	CP003830.1	44.59	45.0	46.19	45.0	45	0.99	1.0	1.03	1.0
ERS2541377	CP003831.1	46.4	46.0	46.19	45.0	45	1.03	1.02	1.03	1.0
ERS2541377	CP003832.1	44.04	45.0	46.19	45.0	45	0.98	1.0	1.03	1.0
ERS2541377	CP003833.2	44.44	45.0	46.19	45.0	45	0.99	1.0	1.03	1.0
ERS1142814	CP003820.1	61.3	60.0	56.82	56.0	55	1.11	1.09	1.03	1.02
ERS1142814	CP003821.1	63.99	55.0	56.82	56.0	55	1.16	1.0	1.03	1.02
ERS1142814	CP003822.1	54.96	55.0	56.82	56.0	55	1.0	1.0	1.03	1.02
ERS1142814	CP003823.1	54.12	54.0	56.82	56.0	55	0.98	0.98	1.03	1.02
ERS1142814	CP003824.1	54.7	55.0	56.82	56.0	55	0.99	1.0	1.03	1.02
ERS1142814	CP003825.1	54.82	55.0	56.82	56.0	55	1.0	1.0	1.03	1.02
ERS1142814	CP003826.1	54.58	55.0	56.82	56.0	55	0.99	1.0	1.03	1.02
ERS1142814	CP003827.1	54.59	55.0	56.82	56.0	55	0.99	1.0	1.03	1.02
ERS1142814	CP003828.1	63.91	64.0	56.82	56.0	55	1.16	1.16	1.03	1.02
ERS1142814	CP003829.1	54.97	55.0	56.82	56.0	55	1.0	1.0	1.03	1.02
ERS1142814	CP003830.1	54.45	55.0	56.82	56.0	55	0.99	1.0	1.03	1.02
ERS1142814	CP003831.1	56.42	55.0	56.82	56.0	55	1.03	1.0	1.03	1.02
ERS1142814	CP003832.1	53.38	54.0	56.82	56.0	55	0.97	0.98	1.03	1.02
ERS1142814	CP003833.2	53.84	54.0	56.82	56.0	55	0.98	0.98	1.03	1.02
ERS2541169	CP003820.1	36.34	36.0	37.24	37.0	36	1.01	1.0	1.03	1.03
ERS2541169	CP003821.1	42.2	36.0	37.24	37.0	36	1.17	1.0	1.03	1.03
ERS2541169	CP003822.1	37.81	37.0	37.24	37.0	36	1.05	1.03	1.03	1.03
ERS2541169	CP003823.1	36.36	37.0	37.24	37.0	36	1.01	1.03	1.03	1.03
ERS2541169	CP003824.1	36.99	37.0	37.24	37.0	36	1.03	1.03	1.03	1.03
ERS2541169	CP003825.1	36.81	37.0	37.24	37.0	36	1.02	1.03	1.03	1.03
ERS2541169	CP003826.1	36.62	37.0	37.24	37.0	36	1.02	1.03	1.03	1.03
ERS2541169	CP003827.1	36.27	37.0	37.24	37.0	36	1.01	1.03	1.03	1.03
ERS2541169	CP003828.1	36.75	37.0	37.24	37.0	36	1.02	1.03	1.03	1.03
ERS2541169	CP003829.1	37.56	38.0	37.24	37.0	36	1.04	1.06	1.03	1.03
ERS2541169	CP003830.1	35.81	36.0	37.24	37.0	36	0.99	1.0	1.03	1.03
ERS2541169	CP003831.1	38.25	38.0	37.24	37.0	36	1.06	1.06	1.03	1.03
ERS2541169	CP003832.1	37.3	37.0	37.24	37.0	36	1.04	1.03	1.03	1.03
ERS2541169	CP003833.2	36.18	36.0	37.24	37.0	36	1.0	1.0	1.03	1.03
ERS2541164	CP003820.1	37.39	37.0	41.57	41.0	39	0.96	0.95	1.07	1.05
ERS2541164	CP003821.1	43.79	37.0	41.57	41.0	39	1.12	0.95	1.07	1.05
ERS2541164	CP003822.1	40.97	40.0	41.57	41.0	39	1.05	1.03	1.07	1.05
ERS2541164	CP003823.1	42.87	43.0	41.57	41.0	39	1.1	1.1	1.07	1.05
ERS2541164	CP003824.1	39.57	39.0	41.57	41.0	39	1.01	1.0	1.07	1.05
ERS2541164	CP003825.1	41.41	41.0	41.57	41.0	39	1.06	1.05	1.07	1.05
ERS2541164	CP003826.1	41.45	41.0	41.57	41.0	39	1.06	1.05	1.07	1.05
ERS2541164	CP003827.1	40.95	41.0	41.57	41.0	39	1.05	1.05	1.07	1.05
ERS2541164	CP003828.1	42.92	43.0	41.57	41.0	39	1.1	1.1	1.07	1.05
ERS2541164	CP003829.1	44.85	44.0	41.57	41.0	39	1.15	1.13	1.07	1.05
ERS2541164	CP003830.1	39.38	39.0	41.57	41.0	39	1.01	1.0	1.07	1.05
ERS2541164	CP003831.1	47.82	47.0	41.57	41.0	39	1.23	1.21	1.07	1.05
ERS2541164	CP003832.1	43.86	44.0	41.57	41.0	39	1.12	1.13	1.07	1.05
ERS2541164	CP003833.2	43.85	44.0	41.57	41.0	39	1.12	1.13	1.07	1.05
ERS1142890	CP003820.1	45.31	45.0	48.39	48.0	47	0.96	0.96	1.03	1.02
ERS1142890	CP003821.1	53.45	45.0	48.39	48.0	47	1.14	0.96	1.03	1.02
ERS1142890	CP003822.1	47.04	47.0	48.39	48.0	47	1.0	1.0	1.03	1.02
ERS1142890	CP003823.1	49.56	50.0	48.39	48.0	47	1.05	1.06	1.03	1.02
ERS1142890	CP003824.1	46.59	47.0	48.39	48.0	47	0.99	1.0	1.03	1.02
ERS1142890	CP003825.1	47.97	48.0	48.39	48.0	47	1.02	1.02	1.03	1.02
ERS1142890	CP003826.1	48.03	48.0	48.39	48.0	47	1.02	1.02	1.03	1.02
ERS1142890	CP003827.1	47.49	48.0	48.39	48.0	47	1.01	1.02	1.03	1.02
ERS1142890	CP003828.1	49.52	49.0	48.39	48.0	47	1.05	1.04	1.03	1.02
ERS1142890	CP003829.1	49.39	49.0	48.39	48.0	47	1.05	1.04	1.03	1.02
ERS1142890	CP003830.1	46.31	47.0	48.39	48.0	47	0.99	1.0	1.03	1.02
ERS1142890	CP003831.1	52.59	52.0	48.39	48.0	47	1.12	1.11	1.03	1.02
ERS1142890	CP003832.1	51.11	51.0	48.39	48.0	47	1.09	1.09	1.03	1.02
ERS1142890	CP003833.2	49.43	50.0	48.39	48.0	47	1.05	1.06	1.03	1.02
ERS2540933	CP003820.1	48.58	47.0	48.47	47.0	47	1.03	1.0	1.03	1.0
ERS2540933	CP003821.1	57.1	46.0	48.47	47.0	47	1.21	0.98	1.03	1.0
ERS2540933	CP003822.1	48.08	48.0	48.47	47.0	47	1.02	1.02	1.03	1.0
ERS2540933	CP003823.1	45.91	46.0	48.47	47.0	47	0.98	0.98	1.03	1.0
ERS2540933	CP003824.1	47.88	48.0	48.47	47.0	47	1.02	1.02	1.03	1.0
ERS2540933	CP003825.1	47.6	48.0	48.47	47.0	47	1.01	1.02	1.03	1.0
ERS2540933	CP003826.1	47.67	47.0	48.47	47.0	47	1.01	1.0	1.03	1.0
ERS2540933	CP003827.1	48.03	49.0	48.47	47.0	47	1.02	1.04	1.03	1.0
ERS2540933	CP003828.1	47.69	47.0	48.47	47.0	47	1.01	1.0	1.03	1.0
ERS2540933	CP003829.1	48.39	48.0	48.47	47.0	47	1.03	1.02	1.03	1.0
ERS2540933	CP003830.1	46.49	47.0	48.47	47.0	47	0.99	1.0	1.03	1.0
ERS2540933	CP003831.1	48.76	48.0	48.47	47.0	47	1.04	1.02	1.03	1.0
ERS2540933	CP003832.1	46.77	47.0	48.47	47.0	47	1.0	1.0	1.03	1.0
ERS2540933	CP003833.2	46.78	47.0	48.47	47.0	47	1.0	1.0	1.03	1.0
ERS2541046	CP003820.1	45.62	44.0	45.99	44.0	44	1.04	1.0	1.05	1.0
ERS2541046	CP003821.1	51.93	41.0	45.99	44.0	44	1.18	0.93	1.05	1.0
ERS2541046	CP003822.1	45.49	45.0	45.99	44.0	44	1.03	1.02	1.05	1.0
ERS2541046	CP003823.1	44.19	44.0	45.99	44.0	44	1.0	1.0	1.05	1.0
ERS2541046	CP003824.1	44.82	45.0	45.99	44.0	44	1.02	1.02	1.05	1.0
ERS2541046	CP003825.1	44.55	45.0	45.99	44.0	44	1.01	1.02	1.05	1.0
ERS2541046	CP003826.1	45.45	45.0	45.99	44.0	44	1.03	1.02	1.05	1.0
ERS2541046	CP003827.1	44.81	45.0	45.99	44.0	44	1.02	1.02	1.05	1.0
ERS2541046	CP003828.1	46.2	45.0	45.99	44.0	44	1.05	1.02	1.05	1.0
ERS2541046	CP003829.1	46.9	46.0	45.99	44.0	44	1.07	1.05	1.05	1.0
ERS2541046	CP003830.1	43.85	44.0	45.99	44.0	44	1.0	1.0	1.05	1.0
ERS2541046	CP003831.1	49.59	46.0	45.99	44.0	44	1.13	1.05	1.05	1.0
ERS2541046	CP003832.1	46.01	46.0	45.99	44.0	44	1.05	1.05	1.05	1.0
ERS2541046	CP003833.2	45.71	45.0	45.99	44.0	44	1.04	1.02	1.05	1.0
ERS2541017	CP003820.1	43.28	42.0	47.0	45.0	45	0.96	0.93	1.04	1.0
ERS2541017	CP003821.1	52.41	43.0	47.0	45.0	45	1.16	0.96	1.04	1.0
ERS2541017	CP003822.1	45.38	45.0	47.0	45.0	45	1.01	1.0	1.04	1.0
ERS2541017	CP003823.1	47.38	47.0	47.0	45.0	45	1.05	1.04	1.04	1.0
ERS2541017	CP003824.1	45.07	45.0	47.0	45.0	45	1.0	1.0	1.04	1.0
ERS2541017	CP003825.1	46.19	46.0	47.0	45.0	45	1.03	1.02	1.04	1.0
ERS2541017	CP003826.1	46.35	46.0	47.0	45.0	45	1.03	1.02	1.04	1.0
ERS2541017	CP003827.1	45.2	45.0	47.0	45.0	45	1.0	1.0	1.04	1.0
ERS2541017	CP003828.1	48.0	47.0	47.0	45.0	45	1.07	1.04	1.04	1.0
ERS2541017	CP003829.1	49.29	49.0	47.0	45.0	45	1.1	1.09	1.04	1.0
ERS2541017	CP003830.1	44.35	44.0	47.0	45.0	45	0.99	0.98	1.04	1.0
ERS2541017	CP003831.1	54.43	51.0	47.0	45.0	45	1.21	1.13	1.04	1.0
ERS2541017	CP003832.1	51.04	50.0	47.0	45.0	45	1.13	1.11	1.04	1.0
ERS2541017	CP003833.2	48.72	48.0	47.0	45.0	45	1.08	1.07	1.04	1.0
ERS1142806	CP003820.1	52.7	52.0	52.96	52.0	52	1.01	1.0	1.02	1.0
ERS1142806	CP003821.1	58.09	50.0	52.96	52.0	52	1.12	0.96	1.02	1.0
ERS1142806	CP003822.1	51.28	51.0	52.96	52.0	52	0.99	0.98	1.02	1.0
ERS1142806	CP003823.1	52.65	53.0	52.96	52.0	52	1.01	1.02	1.02	1.0
ERS1142806	CP003824.1	51.97	52.0	52.96	52.0	52	1.0	1.0	1.02	1.0
ERS1142806	CP003825.1	52.2	52.0	52.96	52.0	52	1.0	1.0	1.02	1.0
ERS1142806	CP003826.1	51.68	52.0	52.96	52.0	52	0.99	1.0	1.02	1.0
ERS1142806	CP003827.1	51.95	52.0	52.96	52.0	52	1.0	1.0	1.02	1.0
ERS1142806	CP003828.1	53.34	53.0	52.96	52.0	52	1.03	1.02	1.02	1.0
ERS1142806	CP003829.1	53.03	53.0	52.96	52.0	52	1.02	1.02	1.02	1.0
ERS1142806	CP003830.1	51.05	51.0	52.96	52.0	52	0.98	0.98	1.02	1.0
ERS1142806	CP003831.1	57.51	56.0	52.96	52.0	52	1.11	1.08	1.02	1.0
ERS1142806	CP003832.1	53.14	54.0	52.96	52.0	52	1.02	1.04	1.02	1.0
ERS1142806	CP003833.2	53.02	53.0	52.96	52.0	52	1.02	1.02	1.02	1.0
ERS2541104	CP003820.1	37.8	37.0	36.98	36.0	36	1.05	1.03	1.03	1.0
ERS2541104	CP003821.1	42.97	35.0	36.98	36.0	36	1.19	0.97	1.03	1.0
ERS2541104	CP003822.1	37.08	37.0	36.98	36.0	36	1.03	1.03	1.03	1.0
ERS2541104	CP003823.1	35.54	36.0	36.98	36.0	36	0.99	1.0	1.03	1.0
ERS2541104	CP003824.1	36.92	37.0	36.98	36.0	36	1.03	1.03	1.03	1.0
ERS2541104	CP003825.1	36.5	36.0	36.98	36.0	36	1.01	1.0	1.03	1.0
ERS2541104	CP003826.1	35.85	36.0	36.98	36.0	36	1.0	1.0	1.03	1.0
ERS2541104	CP003827.1	35.99	36.0	36.98	36.0	36	1.0	1.0	1.03	1.0
ERS2541104	CP003828.1	35.68	35.0	36.98	36.0	36	0.99	0.97	1.03	1.0
ERS2541104	CP003829.1	36.57	36.0	36.98	36.0	36	1.02	1.0	1.03	1.0
ERS2541104	CP003830.1	35.55	36.0	36.98	36.0	36	0.99	1.0	1.03	1.0
ERS2541104	CP003831.1	37.04	36.0	36.98	36.0	36	1.03	1.0	1.03	1.0
ERS2541104	CP003832.1	35.94	36.0	36.98	36.0	36	1.0	1.0	1.03	1.0
ERS2541104	CP003833.2	35.37	35.0	36.98	36.0	36	0.98	0.97	1.03	1.0
ERS1142899	CP003820.1	35.94	36.0	37.34	37.0	36	1.0	1.0	1.04	1.03
ERS1142899	CP003821.1	43.14	36.0	37.34	37.0	36	1.2	1.0	1.04	1.03
ERS1142899	CP003822.1	36.82	37.0	37.34	37.0	36	1.02	1.03	1.04	1.03
ERS1142899	CP003823.1	37.32	37.0	37.34	37.0	36	1.04	1.03	1.04	1.03
ERS1142899	CP003824.1	36.49	37.0	37.34	37.0	36	1.01	1.03	1.04	1.03
ERS1142899	CP003825.1	37.05	37.0	37.34	37.0	36	1.03	1.03	1.04	1.03
ERS1142899	CP003826.1	36.8	37.0	37.34	37.0	36	1.02	1.03	1.04	1.03
ERS1142899	CP003827.1	36.64	37.0	37.34	37.0	36	1.02	1.03	1.04	1.03
ERS1142899	CP003828.1	36.74	37.0	37.34	37.0	36	1.02	1.03	1.04	1.03
ERS1142899	CP003829.1	37.41	37.0	37.34	37.0	36	1.04	1.03	1.04	1.03
ERS1142899	CP003830.1	36.36	36.0	37.34	37.0	36	1.01	1.0	1.04	1.03
ERS1142899	CP003831.1	37.83	38.0	37.34	37.0	36	1.05	1.06	1.04	1.03
ERS1142899	CP003832.1	38.01	38.0	37.34	37.0	36	1.06	1.06	1.04	1.03
ERS1142899	CP003833.2	36.97	37.0	37.34	37.0	36	1.03	1.03	1.04	1.03
ERS2541107	CP003820.1	39.89	39.0	39.51	39.0	38	1.05	1.03	1.04	1.03
ERS2541107	CP003821.1	49.16	39.0	39.51	39.0	38	1.29	1.03	1.04	1.03
ERS2541107	CP003822.1	38.97	39.0	39.51	39.0	38	1.03	1.03	1.04	1.03
ERS2541107	CP003823.1	37.74	38.0	39.51	39.0	38	0.99	1.0	1.04	1.03
ERS2541107	CP003824.1	38.84	39.0	39.51	39.0	38	1.02	1.03	1.04	1.03
ERS2541107	CP003825.1	38.88	39.0	39.51	39.0	38	1.02	1.03	1.04	1.03
ERS2541107	CP003826.1	38.65	39.0	39.51	39.0	38	1.02	1.03	1.04	1.03
ERS2541107	CP003827.1	38.5	39.0	39.51	39.0	38	1.01	1.03	1.04	1.03
ERS2541107	CP003828.1	38.71	39.0	39.51	39.0	38	1.02	1.03	1.04	1.03
ERS2541107	CP003829.1	38.38	39.0	39.51	39.0	38	1.01	1.03	1.04	1.03
ERS2541107	CP003830.1	38.55	39.0	39.51	39.0	38	1.01	1.03	1.04	1.03
ERS2541107	CP003831.1	38.51	38.0	39.51	39.0	38	1.01	1.0	1.04	1.03
ERS2541107	CP003832.1	36.08	37.0	39.51	39.0	38	0.95	0.97	1.04	1.03
ERS2541107	CP003833.2	37.39	38.0	39.51	39.0	38	0.98	1.0	1.04	1.03
ERS1142739	CP003820.1	40.17	39.0	44.38	42.0	41	0.98	0.95	1.08	1.02
ERS1142739	CP003821.1	46.76	37.0	44.38	42.0	41	1.14	0.9	1.08	1.02
ERS1142739	CP003822.1	42.61	42.0	44.38	42.0	41	1.04	1.02	1.08	1.02
ERS1142739	CP003823.1	45.04	44.0	44.38	42.0	41	1.1	1.07	1.08	1.02
ERS1142739	CP003824.1	43.94	41.0	44.38	42.0	41	1.07	1.0	1.08	1.02
ERS1142739	CP003825.1	44.11	43.0	44.38	42.0	41	1.08	1.05	1.08	1.02
ERS1142739	CP003826.1	44.66	43.0	44.38	42.0	41	1.09	1.05	1.08	1.02
ERS1142739	CP003827.1	44.76	43.0	44.38	42.0	41	1.09	1.05	1.08	1.02
ERS1142739	CP003828.1	47.3	44.0	44.38	42.0	41	1.15	1.07	1.08	1.02
ERS1142739	CP003829.1	43.67	42.0	44.38	42.0	41	1.07	1.02	1.08	1.02
ERS1142739	CP003830.1	42.72	42.0	44.38	42.0	41	1.04	1.02	1.08	1.02
ERS1142739	CP003831.1	49.58	46.0	44.38	42.0	41	1.21	1.12	1.08	1.02
ERS1142739	CP003832.1	47.02	45.0	44.38	42.0	41	1.15	1.1	1.08	1.02
ERS1142739	CP003833.2	46.41	44.0	44.38	42.0	41	1.13	1.07	1.08	1.02
ERS2541357	CP003820.1	36.27	36.0	36.18	35.0	35	1.04	1.03	1.03	1.0
ERS2541357	CP003821.1	45.25	35.0	36.18	35.0	35	1.29	1.0	1.03	1.0
ERS2541357	CP003822.1	35.59	36.0	36.18	35.0	35	1.02	1.03	1.03	1.0
ERS2541357	CP003823.1	34.96	35.0	36.18	35.0	35	1.0	1.0	1.03	1.0
ERS2541357	CP003824.1	35.31	35.0	36.18	35.0	35	1.01	1.0	1.03	1.0
ERS2541357	CP003825.1	35.19	35.0	36.18	35.0	35	1.01	1.0	1.03	1.0
ERS2541357	CP003826.1	35.27	35.0	36.18	35.0	35	1.01	1.0	1.03	1.0
ERS2541357	CP003827.1	34.93	35.0	36.18	35.0	35	1.0	1.0	1.03	1.0
ERS2541357	CP003828.1	35.33	35.0	36.18	35.0	35	1.01	1.0	1.03	1.0
ERS2541357	CP003829.1	35.2	35.0	36.18	35.0	35	1.01	1.0	1.03	1.0
ERS2541357	CP003830.1	35.16	35.0	36.18	35.0	35	1.0	1.0	1.03	1.0
ERS2541357	CP003831.1	35.92	35.0	36.18	35.0	35	1.03	1.0	1.03	1.0
ERS2541357	CP003832.1	34.15	35.0	36.18	35.0	35	0.98	1.0	1.03	1.0
ERS2541357	CP003833.2	34.89	35.0	36.18	35.0	35	1.0	1.0	1.03	1.0
ERS2541074	CP003820.1	33.59	33.0	32.44	32.0	31	1.08	1.06	1.05	1.03
ERS2541074	CP003821.1	36.07	31.0	32.44	32.0	31	1.16	1.0	1.05	1.03
ERS2541074	CP003822.1	32.53	32.0	32.44	32.0	31	1.05	1.03	1.05	1.03
ERS2541074	CP003823.1	31.03	31.0	32.44	32.0	31	1.0	1.0	1.05	1.03
ERS2541074	CP003824.1	32.53	32.0	32.44	32.0	31	1.05	1.03	1.05	1.03
ERS2541074	CP003825.1	32.27	32.0	32.44	32.0	31	1.04	1.03	1.05	1.03
ERS2541074	CP003826.1	31.99	32.0	32.44	32.0	31	1.03	1.03	1.05	1.03
ERS2541074	CP003827.1	31.65	32.0	32.44	32.0	31	1.02	1.03	1.05	1.03
ERS2541074	CP003828.1	31.34	31.0	32.44	32.0	31	1.01	1.0	1.05	1.03
ERS2541074	CP003829.1	32.48	32.0	32.44	32.0	31	1.05	1.03	1.05	1.03
ERS2541074	CP003830.1	31.06	31.0	32.44	32.0	31	1.0	1.0	1.05	1.03
ERS2541074	CP003831.1	33.02	32.0	32.44	32.0	31	1.07	1.03	1.05	1.03
ERS2541074	CP003832.1	31.44	32.0	32.44	32.0	31	1.01	1.03	1.05	1.03
ERS2541074	CP003833.2	30.74	31.0	32.44	32.0	31	0.99	1.0	1.05	1.03
ERS1142838	CP003820.1	45.84	45.0	48.68	48.0	47	0.98	0.96	1.04	1.02
ERS1142838	CP003821.1	52.92	44.0	48.68	48.0	47	1.13	0.94	1.04	1.02
ERS1142838	CP003822.1	47.08	47.0	48.68	48.0	47	1.0	1.0	1.04	1.02
ERS1142838	CP003823.1	49.64	50.0	48.68	48.0	47	1.06	1.06	1.04	1.02
ERS1142838	CP003824.1	45.79	46.0	48.68	48.0	47	0.97	0.98	1.04	1.02
ERS1142838	CP003825.1	47.96	48.0	48.68	48.0	47	1.02	1.02	1.04	1.02
ERS1142838	CP003826.1	48.21	48.0	48.68	48.0	47	1.03	1.02	1.04	1.02
ERS1142838	CP003827.1	47.95	48.0	48.68	48.0	47	1.02	1.02	1.04	1.02
ERS1142838	CP003828.1	50.26	50.0	48.68	48.0	47	1.07	1.06	1.04	1.02
ERS1142838	CP003829.1	50.17	50.0	48.68	48.0	47	1.07	1.06	1.04	1.02
ERS1142838	CP003830.1	46.56	47.0	48.68	48.0	47	0.99	1.0	1.04	1.02
ERS1142838	CP003831.1	55.54	54.0	48.68	48.0	47	1.18	1.15	1.04	1.02
ERS1142838	CP003832.1	51.78	53.0	48.68	48.0	47	1.1	1.13	1.04	1.02
ERS1142838	CP003833.2	50.06	50.0	48.68	48.0	47	1.07	1.06	1.04	1.02
ERS2541404	CP003820.1	37.15	36.0	36.25	36.0	35	1.06	1.03	1.04	1.03
ERS2541404	CP003821.1	42.36	35.0	36.25	36.0	35	1.21	1.0	1.04	1.03
ERS2541404	CP003822.1	36.24	36.0	36.25	36.0	35	1.04	1.03	1.04	1.03
ERS2541404	CP003823.1	34.49	35.0	36.25	36.0	35	0.99	1.0	1.04	1.03
ERS2541404	CP003824.1	35.99	36.0	36.25	36.0	35	1.03	1.03	1.04	1.03
ERS2541404	CP003825.1	35.57	36.0	36.25	36.0	35	1.02	1.03	1.04	1.03
ERS2541404	CP003826.1	35.56	35.0	36.25	36.0	35	1.02	1.0	1.04	1.03
ERS2541404	CP003827.1	35.28	36.0	36.25	36.0	35	1.01	1.03	1.04	1.03
ERS2541404	CP003828.1	35.42	35.0	36.25	36.0	35	1.01	1.0	1.04	1.03
ERS2541404	CP003829.1	35.7	36.0	36.25	36.0	35	1.02	1.03	1.04	1.03
ERS2541404	CP003830.1	34.86	35.0	36.25	36.0	35	1.0	1.0	1.04	1.03
ERS2541404	CP003831.1	36.02	35.0	36.25	36.0	35	1.03	1.0	1.04	1.03
ERS2541404	CP003832.1	34.39	35.0	36.25	36.0	35	0.98	1.0	1.04	1.03
ERS2541404	CP003833.2	35.28	35.0	36.25	36.0	35	1.01	1.0	1.04	1.03
ERS1142763	CP003820.1	41.55	41.0	43.1	42.0	42	0.99	0.98	1.03	1.0
ERS1142763	CP003821.1	49.27	40.0	43.1	42.0	42	1.17	0.95	1.03	1.0
ERS1142763	CP003822.1	42.23	42.0	43.1	42.0	42	1.01	1.0	1.03	1.0
ERS1142763	CP003823.1	42.48	43.0	43.1	42.0	42	1.01	1.02	1.03	1.0
ERS1142763	CP003824.1	42.18	42.0	43.1	42.0	42	1.0	1.0	1.03	1.0
ERS1142763	CP003825.1	42.56	42.0	43.1	42.0	42	1.01	1.0	1.03	1.0
ERS1142763	CP003826.1	42.78	43.0	43.1	42.0	42	1.02	1.02	1.03	1.0
ERS1142763	CP003827.1	42.32	43.0	43.1	42.0	42	1.01	1.02	1.03	1.0
ERS1142763	CP003828.1	44.06	44.0	43.1	42.0	42	1.05	1.05	1.03	1.0
ERS1142763	CP003829.1	42.96	43.0	43.1	42.0	42	1.02	1.02	1.03	1.0
ERS1142763	CP003830.1	41.3	41.0	43.1	42.0	42	0.98	0.98	1.03	1.0
ERS1142763	CP003831.1	44.62	44.0	43.1	42.0	42	1.06	1.05	1.03	1.0
ERS1142763	CP003832.1	43.78	43.0	43.1	42.0	42	1.04	1.02	1.03	1.0
ERS1142763	CP003833.2	42.83	43.0	43.1	42.0	42	1.02	1.02	1.03	1.0
ERS2541213	CP003820.1	44.24	43.0	43.3	43.0	42	1.05	1.02	1.03	1.02
ERS2541213	CP003821.1	49.5	42.0	43.3	43.0	42	1.18	1.0	1.03	1.02
ERS2541213	CP003822.1	43.23	43.0	43.3	43.0	42	1.03	1.02	1.03	1.02
ERS2541213	CP003823.1	41.67	42.0	43.3	43.0	42	0.99	1.0	1.03	1.02
ERS2541213	CP003824.1	42.62	43.0	43.3	43.0	42	1.01	1.02	1.03	1.02
ERS2541213	CP003825.1	42.54	43.0	43.3	43.0	42	1.01	1.02	1.03	1.02
ERS2541213	CP003826.1	42.81	43.0	43.3	43.0	42	1.02	1.02	1.03	1.02
ERS2541213	CP003827.1	42.49	43.0	43.3	43.0	42	1.01	1.02	1.03	1.02
ERS2541213	CP003828.1	42.25	42.0	43.3	43.0	42	1.01	1.0	1.03	1.02
ERS2541213	CP003829.1	43.16	43.0	43.3	43.0	42	1.03	1.02	1.03	1.02
ERS2541213	CP003830.1	41.74	42.0	43.3	43.0	42	0.99	1.0	1.03	1.02
ERS2541213	CP003831.1	43.75	43.0	43.3	43.0	42	1.04	1.02	1.03	1.02
ERS2541213	CP003832.1	41.76	43.0	43.3	43.0	42	0.99	1.02	1.03	1.02
ERS2541213	CP003833.2	41.73	42.0	43.3	43.0	42	0.99	1.0	1.03	1.02
ERS2541320	CP003820.1	50.79	49.0	50.93	50.0	49	1.04	1.0	1.04	1.02
ERS2541320	CP003821.1	58.16	47.0	50.93	50.0	49	1.19	0.96	1.04	1.02
ERS2541320	CP003822.1	50.69	50.0	50.93	50.0	49	1.03	1.02	1.04	1.02
ERS2541320	CP003823.1	48.69	49.0	50.93	50.0	49	0.99	1.0	1.04	1.02
ERS2541320	CP003824.1	50.47	50.0	50.93	50.0	49	1.03	1.02	1.04	1.02
