sample	accession	chrom_mean	chrom_median	global_mean	global_median	global_mode	norm_chrom_mean	norm_chrom_median	norm_global_mean	norm_global_median
SRS881160	CP003831.1	58.92	55.0	53.69	51.0	50	1.18	1.1	1.07	1.02
SRS881160	CP003832.1	56.96	56.0	53.69	51.0	50	1.14	1.12	1.07	1.02
SRS881160	CP003833.2	54.0	53.0	53.69	51.0	50	1.08	1.06	1.07	1.02
SRS520178	CP003820.1	278.81	282.0	293.49	286.0	285	0.98	0.99	1.03	1.0
SRS520178	CP003821.1	306.55	281.0	293.49	286.0	285	1.08	0.99	1.03	1.0
SRS520178	CP003822.1	281.85	285.0	293.49	286.0	285	0.99	1.0	1.03	1.0
SRS520178	CP003823.1	277.28	286.0	293.49	286.0	285	0.97	1.0	1.03	1.0
SRS520178	CP003824.1	279.16	282.0	293.49	286.0	285	0.98	0.99	1.03	1.0
SRS520178	CP003825.1	281.64	287.0	293.49	286.0	285	0.99	1.01	1.03	1.0
SRS520178	CP003826.1	280.24	287.0	293.49	286.0	285	0.98	1.01	1.03	1.0
SRS520178	CP003827.1	276.6	285.0	293.49	286.0	285	0.97	1.0	1.03	1.0
SRS520178	CP003828.1	287.78	290.0	293.49	286.0	285	1.01	1.02	1.03	1.0
SRS520178	CP003829.1	285.24	288.0	293.49	286.0	285	1.0	1.01	1.03	1.0
SRS520178	CP003830.1	275.96	281.0	293.49	286.0	285	0.97	0.99	1.03	1.0
SRS520178	CP003831.1	551.04	564.0	293.49	286.0	285	1.93	1.98	1.03	1.0
SRS520178	CP003832.1	280.48	289.0	293.49	286.0	285	0.98	1.01	1.03	1.0
SRS520178	CP003833.2	278.93	285.0	293.49	286.0	285	0.98	1.0	1.03	1.0
SRS417619	chr01_Bt22	107.28	108.0	115.42	117.0	119	0.9	0.91	0.97	0.98
SRS417619	chr02_Bt22	108.28	108.0	115.42	117.0	119	0.91	0.91	0.97	0.98
SRS417619	chr03_Bt22	121.26	123.0	115.42	117.0	119	1.02	1.03	0.97	0.98
SRS417619	chr04_Bt22	121.62	123.0	115.42	117.0	119	1.02	1.03	0.97	0.98
SRS417619	chr05_Bt22	112.79	113.0	115.42	117.0	119	0.95	0.95	0.97	0.98
SRS417619	chr06_Bt22	113.8	116.0	115.42	117.0	119	0.96	0.97	0.97	0.98
SRS417619	chr07_Bt22	118.2	119.0	115.42	117.0	119	0.99	1.0	0.97	0.98
SRS417619	chr08_Bt22	118.18	119.0	115.42	117.0	119	0.99	1.0	0.97	0.98
SRS417619	chr09_Bt22	120.24	122.0	115.42	117.0	119	1.01	1.03	0.97	0.98
SRS417619	chr10_Bt22	119.95	121.0	115.42	117.0	119	1.01	1.02	0.97	0.98
SRS417619	chr11_Bt22	109.27	110.0	115.42	117.0	119	0.92	0.92	0.97	0.98
SRS417619	chr12_Bt22	124.21	127.0	115.42	117.0	119	1.04	1.07	0.97	0.98
SRS417619	chr13_Bt22	124.39	124.0	115.42	117.0	119	1.05	1.04	0.97	0.98
SRS417619	chr14_Bt22	120.98	125.0	115.42	117.0	119	1.02	1.05	0.97	0.98
SRS885858	chr01_Bt22	63.77	64.0	66.78	67.0	67	0.95	0.96	1.0	1.0
SRS885858	chr02_Bt22	63.8	63.0	66.78	67.0	67	0.95	0.94	1.0	1.0
SRS885858	chr03_Bt22	69.22	69.0	66.78	67.0	67	1.03	1.03	1.0	1.0
SRS885858	chr04_Bt22	69.79	69.0	66.78	67.0	67	1.04	1.03	1.0	1.0
SRS885858	chr05_Bt22	65.36	65.0	66.78	67.0	67	0.98	0.97	1.0	1.0
SRS885858	chr06_Bt22	66.37	67.0	66.78	67.0	67	0.99	1.0	1.0	1.0
SRS885858	chr07_Bt22	67.44	67.0	66.78	67.0	67	1.01	1.0	1.0	1.0
SRS885858	chr08_Bt22	67.69	67.0	66.78	67.0	67	1.01	1.0	1.0	1.0
SRS885858	chr09_Bt22	68.28	69.0	66.78	67.0	67	1.02	1.03	1.0	1.0
SRS885858	chr10_Bt22	69.42	69.0	66.78	67.0	67	1.04	1.03	1.0	1.0
SRS885858	chr11_Bt22	64.04	64.0	66.78	67.0	67	0.96	0.96	1.0	1.0
SRS885858	chr12_Bt22	71.36	71.0	66.78	67.0	67	1.07	1.06	1.0	1.0
SRS885858	chr13_Bt22	70.21	70.0	66.78	67.0	67	1.05	1.04	1.0	1.0
SRS885858	chr14_Bt22	68.58	69.0	66.78	67.0	67	1.02	1.03	1.0	1.0
SRS404501	CP003820.1	131.95	133.0	143.16	143.0	146	0.9	0.91	0.98	0.98
SRS404501	CP003821.1	157.15	133.0	143.16	143.0	146	1.08	0.91	0.98	0.98
SRS404501	CP003822.1	141.07	143.0	143.16	143.0	146	0.97	0.98	0.98	0.98
SRS404501	CP003823.1	147.01	151.0	143.16	143.0	146	1.01	1.03	0.98	0.98
SRS404501	CP003824.1	136.68	138.0	143.16	143.0	146	0.94	0.95	0.98	0.98
SRS404501	CP003825.1	141.74	144.0	143.16	143.0	146	0.97	0.99	0.98	0.98
SRS404501	CP003826.1	142.87	146.0	143.16	143.0	146	0.98	1.0	0.98	0.98
SRS404501	CP003827.1	142.32	146.0	143.16	143.0	146	0.97	1.0	0.98	0.98
SRS404501	CP003828.1	148.69	150.0	143.16	143.0	146	1.02	1.03	0.98	0.98
SRS404501	CP003829.1	146.95	149.0	143.16	143.0	146	1.01	1.02	0.98	0.98
SRS404501	CP003830.1	137.2	139.0	143.16	143.0	146	0.94	0.95	0.98	0.98
SRS404501	CP003831.1	155.73	154.0	143.16	143.0	146	1.07	1.05	0.98	0.98
SRS404501	CP003832.1	146.06	153.0	143.16	143.0	146	1.0	1.05	0.98	0.98
SRS404501	CP003833.2	147.54	151.0	143.16	143.0	146	1.01	1.03	0.98	0.98
SRS881159	CP097924.1	44.13	43.0	52.18	51.0	50	0.88	0.86	1.04	1.02
SRS881159	CP097925.1	46.62	45.0	52.18	51.0	50	0.93	0.9	1.04	1.02
SRS881159	CP097926.1	56.08	55.0	52.18	51.0	50	1.12	1.1	1.04	1.02
SRS881159	CP097927.1	56.91	56.0	52.18	51.0	50	1.14	1.12	1.04	1.02
SRS881159	CP097928.1	48.16	47.0	52.18	51.0	50	0.96	0.94	1.04	1.02
SRS881159	CP097929.1	54.18	53.0	52.18	51.0	50	1.08	1.06	1.04	1.02
SRS881159	CP097930.1	54.67	54.0	52.18	51.0	50	1.09	1.08	1.04	1.02
SRS881159	CP097931.1	52.62	52.0	52.18	51.0	50	1.05	1.04	1.04	1.02
SRS881159	CP097932.1	55.6	55.0	52.18	51.0	50	1.11	1.1	1.04	1.02
SRS881159	CP097933.1	57.17	56.0	52.18	51.0	50	1.14	1.12	1.04	1.02
SRS881159	CP097934.1	47.02	46.0	52.18	51.0	50	0.94	0.92	1.04	1.02
SRS881159	CP097935.1	60.48	60.0	52.18	51.0	50	1.21	1.2	1.04	1.02
SRS881159	CP097936.1	60.74	61.0	52.18	51.0	50	1.21	1.22	1.04	1.02
SRS881159	CP097937.1	58.51	58.0	52.18	51.0	50	1.17	1.16	1.04	1.02
SRS881171	chr01_Bt22	53.73	53.0	60.69	60.0	60	0.9	0.88	1.01	1.0
SRS881171	chr02_Bt22	54.81	53.0	60.69	60.0	60	0.91	0.88	1.01	1.0
SRS881171	chr03_Bt22	65.41	65.0	60.69	60.0	60	1.09	1.08	1.01	1.0
SRS881171	chr04_Bt22	65.52	64.0	60.69	60.0	60	1.09	1.07	1.01	1.0
SRS881171	chr05_Bt22	57.91	57.0	60.69	60.0	60	0.97	0.95	1.01	1.0
SRS881171	chr06_Bt22	60.07	60.0	60.69	60.0	60	1.0	1.0	1.01	1.0
SRS881171	chr07_Bt22	64.15	63.0	60.69	60.0	60	1.07	1.05	1.01	1.0
SRS881171	chr08_Bt22	61.26	61.0	60.69	60.0	60	1.02	1.02	1.01	1.0
SRS881171	chr09_Bt22	64.14	64.0	60.69	60.0	60	1.07	1.07	1.01	1.0
SRS881171	chr10_Bt22	64.26	64.0	60.69	60.0	60	1.07	1.07	1.01	1.0
SRS881171	chr11_Bt22	56.05	55.0	60.69	60.0	60	0.93	0.92	1.01	1.0
SRS881171	chr12_Bt22	67.72	68.0	60.69	60.0	60	1.13	1.13	1.01	1.0
SRS881171	chr13_Bt22	69.07	68.0	60.69	60.0	60	1.15	1.13	1.01	1.0
SRS881171	chr14_Bt22	66.46	66.0	60.69	60.0	60	1.11	1.1	1.01	1.0
SRS417680	CP003820.1	126.26	125.0	126.09	126.0	126	1.0	0.99	1.0	1.0
SRS417680	CP003821.1	141.1	124.0	126.09	126.0	126	1.12	0.98	1.0	1.0
SRS417680	CP003822.1	124.47	126.0	126.09	126.0	126	0.99	1.0	1.0	1.0
SRS417680	CP003823.1	123.63	125.0	126.09	126.0	126	0.98	0.99	1.0	1.0
SRS417680	CP003824.1	123.56	125.0	126.09	126.0	126	0.98	0.99	1.0	1.0
SRS417680	CP003825.1	124.95	126.0	126.09	126.0	126	0.99	1.0	1.0	1.0
SRS417680	CP003826.1	124.79	126.0	126.09	126.0	126	0.99	1.0	1.0	1.0
SRS417680	CP003827.1	123.55	126.0	126.09	126.0	126	0.98	1.0	1.0	1.0
SRS417680	CP003828.1	125.0	126.0	126.09	126.0	126	0.99	1.0	1.0	1.0
SRS417680	CP003829.1	124.39	126.0	126.09	126.0	126	0.99	1.0	1.0	1.0
SRS417680	CP003830.1	123.47	125.0	126.09	126.0	126	0.98	0.99	1.0	1.0
SRS417680	CP003831.1	131.17	127.0	126.09	126.0	126	1.04	1.01	1.0	1.0
SRS417680	CP003832.1	122.55	126.0	126.09	126.0	126	0.97	1.0	1.0	1.0
SRS417680	CP003833.2	123.93	125.0	126.09	126.0	126	0.98	0.99	1.0	1.0
SRS404485	CP003820.1	109.36	110.0	116.72	117.0	116	0.94	0.95	1.01	1.01
SRS404485	CP003821.1	127.35	112.0	116.72	117.0	116	1.1	0.97	1.01	1.01
SRS404485	CP003822.1	115.28	116.0	116.72	117.0	116	0.99	1.0	1.01	1.01
SRS404485	CP003823.1	119.58	121.0	116.72	117.0	116	1.03	1.04	1.01	1.01
SRS404485	CP003824.1	109.45	113.0	116.72	117.0	116	0.94	0.97	1.01	1.01
SRS404485	CP003825.1	116.86	118.0	116.72	117.0	116	1.01	1.02	1.01	1.01
SRS404485	CP003826.1	117.0	119.0	116.72	117.0	116	1.01	1.03	1.01	1.01
SRS404485	CP003827.1	116.1	119.0	116.72	117.0	116	1.0	1.03	1.01	1.01
SRS404485	CP003828.1	118.07	119.0	116.72	117.0	116	1.02	1.03	1.01	1.01
SRS404485	CP003829.1	119.85	121.0	116.72	117.0	116	1.03	1.04	1.01	1.01
SRS404485	CP003830.1	113.82	115.0	116.72	117.0	116	0.98	0.99	1.01	1.01
SRS404485	CP003831.1	124.85	122.0	116.72	117.0	116	1.08	1.05	1.01	1.01
SRS404485	CP003832.1	120.75	123.0	116.72	117.0	116	1.04	1.06	1.01	1.01
SRS404485	CP003833.2	119.49	121.0	116.72	117.0	116	1.03	1.04	1.01	1.01
SRS881218	chr01_Bt22	151.15	149.0	172.72	172.0	177	0.85	0.84	0.98	0.97
SRS881218	chr02_Bt22	155.73	149.0	172.72	172.0	177	0.88	0.84	0.98	0.97
SRS881218	chr03_Bt22	187.87	185.0	172.72	172.0	177	1.06	1.05	0.98	0.97
SRS881218	chr04_Bt22	183.85	180.0	172.72	172.0	177	1.04	1.02	0.98	0.97
SRS881218	chr05_Bt22	165.01	163.0	172.72	172.0	177	0.93	0.92	0.98	0.97
SRS881218	chr06_Bt22	170.82	169.0	172.72	172.0	177	0.97	0.95	0.98	0.97
SRS881218	chr07_Bt22	180.87	180.0	172.72	172.0	177	1.02	1.02	0.98	0.97
SRS881218	chr08_Bt22	182.76	181.0	172.72	172.0	177	1.03	1.02	0.98	0.97
SRS881218	chr09_Bt22	186.6	185.0	172.72	172.0	177	1.05	1.05	0.98	0.97
SRS881218	chr10_Bt22	185.16	183.0	172.72	172.0	177	1.05	1.03	0.98	0.97
SRS881218	chr11_Bt22	154.97	151.0	172.72	172.0	177	0.88	0.85	0.98	0.97
SRS881218	chr12_Bt22	190.91	192.0	172.72	172.0	177	1.08	1.08	0.98	0.97
SRS881218	chr13_Bt22	193.86	190.0	172.72	172.0	177	1.1	1.07	0.98	0.97
SRS881218	chr14_Bt22	191.68	189.0	172.72	172.0	177	1.08	1.07	0.98	0.97
SRS417678	CP091247.1	92.62	93.0	97.86	99.0	99	0.94	0.94	0.99	1.0
SRS417678	CP091248.1	94.79	96.0	97.86	99.0	99	0.96	0.97	0.99	1.0
SRS417678	CP091249.1	95.34	96.0	97.86	99.0	99	0.96	0.97	0.99	1.0
SRS417678	CP091250.1	92.9	94.0	97.86	99.0	99	0.94	0.95	0.99	1.0
SRS417678	CP091251.1	100.41	100.0	97.86	99.0	99	1.01	1.01	0.99	1.0
SRS417678	CP091252.1	98.78	100.0	97.86	99.0	99	1.0	1.01	0.99	1.0
SRS417678	CP091253.1	99.35	100.0	97.86	99.0	99	1.0	1.01	0.99	1.0
SRS417678	CP091254.1	102.22	103.0	97.86	99.0	99	1.03	1.04	0.99	1.0
SRS417678	CP091255.1	101.33	102.0	97.86	99.0	99	1.02	1.03	0.99	1.0
SRS417678	CP091256.1	100.67	102.0	97.86	99.0	99	1.02	1.03	0.99	1.0
SRS417678	CP091257.1	101.5	102.0	97.86	99.0	99	1.03	1.03	0.99	1.0
SRS417678	CP091258.1	100.19	102.0	97.86	99.0	99	1.01	1.03	0.99	1.0
SRS417678	CP091259.1	101.2	103.0	97.86	99.0	99	1.02	1.04	0.99	1.0
SRS417678	CP091260.1	102.61	105.0	97.86	99.0	99	1.04	1.06	0.99	1.0
SRS885871	chr01_Bt22	44.93	44.0	50.61	49.0	49	0.92	0.9	1.03	1.0
SRS885871	chr02_Bt22	43.72	42.0	50.61	49.0	49	0.89	0.86	1.03	1.0
SRS885871	chr03_Bt22	55.08	54.0	50.61	49.0	49	1.12	1.1	1.03	1.0
SRS885871	chr04_Bt22	55.1	53.0	50.61	49.0	49	1.12	1.08	1.03	1.0
SRS885871	chr05_Bt22	49.58	47.0	50.61	49.0	49	1.01	0.96	1.03	1.0
SRS885871	chr06_Bt22	51.09	50.0	50.61	49.0	49	1.04	1.02	1.03	1.0
SRS885871	chr07_Bt22	51.6	50.0	50.61	49.0	49	1.05	1.02	1.03	1.0
SRS885871	chr08_Bt22	51.21	50.0	50.61	49.0	49	1.05	1.02	1.03	1.0
SRS885871	chr09_Bt22	53.44	53.0	50.61	49.0	49	1.09	1.08	1.03	1.0
SRS885871	chr10_Bt22	55.08	54.0	50.61	49.0	49	1.12	1.1	1.03	1.0
SRS885871	chr11_Bt22	45.68	44.0	50.61	49.0	49	0.93	0.9	1.03	1.0
SRS885871	chr12_Bt22	58.06	57.0	50.61	49.0	49	1.18	1.16	1.03	1.0
SRS885871	chr13_Bt22	56.97	56.0	50.61	49.0	49	1.16	1.14	1.03	1.0
SRS885871	chr14_Bt22	55.65	54.0	50.61	49.0	49	1.14	1.1	1.03	1.0
SRS409067	CP091247.1	187.16	191.0	188.12	193.0	194	0.96	0.98	0.97	0.99
SRS409067	CP091248.1	186.29	192.0	188.12	193.0	194	0.96	0.99	0.97	0.99
SRS409067	CP091249.1	184.66	191.0	188.12	193.0	194	0.95	0.98	0.97	0.99
SRS409067	CP091250.1	187.28	192.0	188.12	193.0	194	0.97	0.99	0.97	0.99
SRS409067	CP091251.1	187.68	194.0	188.12	193.0	194	0.97	1.0	0.97	0.99
SRS409067	CP091252.1	189.43	194.0	188.12	193.0	194	0.98	1.0	0.97	0.99
SRS409067	CP091253.1	186.61	193.0	188.12	193.0	194	0.96	0.99	0.97	0.99
SRS409067	CP091254.1	189.39	194.0	188.12	193.0	194	0.98	1.0	0.97	0.99
SRS409067	CP091255.1	192.08	196.0	188.12	193.0	194	0.99	1.01	0.97	0.99
SRS409067	CP091256.1	188.17	194.0	188.12	193.0	194	0.97	1.0	0.97	0.99
SRS409067	CP091257.1	193.7	195.0	188.12	193.0	194	1.0	1.01	0.97	0.99
SRS409067	CP091258.1	186.05	194.0	188.12	193.0	194	0.96	1.0	0.97	0.99
SRS409067	CP091259.1	191.35	197.0	188.12	193.0	194	0.99	1.02	0.97	0.99
SRS409067	CP091260.1	191.35	198.0	188.12	193.0	194	0.99	1.02	0.97	0.99
SRS417583	CP003820.1	98.88	98.0	102.13	101.0	101	0.98	0.97	1.01	1.0
SRS417583	CP003821.1	115.85	98.0	102.13	101.0	101	1.15	0.97	1.01	1.0
SRS417583	CP003822.1	100.05	101.0	102.13	101.0	101	0.99	1.0	1.01	1.0
SRS417583	CP003823.1	101.39	103.0	102.13	101.0	101	1.0	1.02	1.01	1.0
SRS417583	CP003824.1	98.93	99.0	102.13	101.0	101	0.98	0.98	1.01	1.0
SRS417583	CP003825.1	100.8	102.0	102.13	101.0	101	1.0	1.01	1.01	1.0
SRS417583	CP003826.1	101.25	102.0	102.13	101.0	101	1.0	1.01	1.01	1.0
SRS417583	CP003827.1	100.88	102.0	102.13	101.0	101	1.0	1.01	1.01	1.0
SRS417583	CP003828.1	103.14	103.0	102.13	101.0	101	1.02	1.02	1.01	1.0
SRS417583	CP003829.1	101.82	102.0	102.13	101.0	101	1.01	1.01	1.01	1.0
SRS417583	CP003830.1	99.06	100.0	102.13	101.0	101	0.98	0.99	1.01	1.0
SRS417583	CP003831.1	107.76	103.0	102.13	101.0	101	1.07	1.02	1.01	1.0
SRS417583	CP003832.1	102.98	104.0	102.13	101.0	101	1.02	1.03	1.01	1.0
SRS417583	CP003833.2	100.96	102.0	102.13	101.0	101	1.0	1.01	1.01	1.0
SRS417603	CP003820.1	92.36	90.0	93.36	92.0	92	1.0	0.98	1.01	1.0
SRS417603	CP003821.1	108.97	90.0	93.36	92.0	92	1.18	0.98	1.01	1.0
SRS417603	CP003822.1	91.01	92.0	93.36	92.0	92	0.99	1.0	1.01	1.0
SRS417603	CP003823.1	91.67	93.0	93.36	92.0	92	1.0	1.01	1.01	1.0
SRS417603	CP003824.1	89.89	90.0	93.36	92.0	92	0.98	0.98	1.01	1.0
SRS417603	CP003825.1	91.34	92.0	93.36	92.0	92	0.99	1.0	1.01	1.0
SRS417603	CP003826.1	92.44	92.0	93.36	92.0	92	1.0	1.0	1.01	1.0
SRS417603	CP003827.1	90.93	92.0	93.36	92.0	92	0.99	1.0	1.01	1.0
SRS417603	CP003828.1	93.75	93.0	93.36	92.0	92	1.02	1.01	1.01	1.0
SRS417603	CP003829.1	93.47	93.0	93.36	92.0	92	1.02	1.01	1.01	1.0
SRS417603	CP003830.1	90.37	91.0	93.36	92.0	92	0.98	0.99	1.01	1.0
SRS417603	CP003831.1	96.57	94.0	93.36	92.0	92	1.05	1.02	1.01	1.0
SRS417603	CP003832.1	91.49	93.0	93.36	92.0	92	0.99	1.01	1.01	1.0
SRS417603	CP003833.2	92.71	93.0	93.36	92.0	92	1.01	1.01	1.01	1.0
SRS881205	CP097924.1	60.18	60.0	61.56	61.0	61	0.99	0.98	1.01	1.0
SRS881205	CP097925.1	59.22	59.0	61.56	61.0	61	0.97	0.97	1.01	1.0
SRS881205	CP097926.1	62.98	62.0	61.56	61.0	61	1.03	1.02	1.01	1.0
SRS881205	CP097927.1	63.89	63.0	61.56	61.0	61	1.05	1.03	1.01	1.0
SRS881205	CP097928.1	59.51	60.0	61.56	61.0	61	0.98	0.98	1.01	1.0
SRS881205	CP097929.1	61.93	62.0	61.56	61.0	61	1.02	1.02	1.01	1.0
SRS881205	CP097930.1	62.57	63.0	61.56	61.0	61	1.03	1.03	1.01	1.0
SRS881205	CP097931.1	61.39	61.0	61.56	61.0	61	1.01	1.0	1.01	1.0
SRS881205	CP097932.1	62.4	62.0	61.56	61.0	61	1.02	1.02	1.01	1.0
SRS881205	CP097933.1	62.36	62.0	61.56	61.0	61	1.02	1.02	1.01	1.0
SRS881205	CP097934.1	60.07	60.0	61.56	61.0	61	0.98	0.98	1.01	1.0
SRS881205	CP097935.1	63.88	64.0	61.56	61.0	61	1.05	1.05	1.01	1.0
SRS881205	CP097936.1	64.23	65.0	61.56	61.0	61	1.05	1.07	1.01	1.0
SRS881205	CP097937.1	63.7	65.0	61.56	61.0	61	1.04	1.07	1.01	1.0
SRS417668	chr01_Bt22	203.38	205.0	219.2	224.0	225	0.9	0.91	0.97	1.0
SRS417668	chr02_Bt22	206.36	208.0	219.2	224.0	225	0.92	0.92	0.97	1.0
SRS417668	chr03_Bt22	230.87	235.0	219.2	224.0	225	1.03	1.04	0.97	1.0
SRS417668	chr04_Bt22	228.04	230.0	219.2	224.0	225	1.01	1.02	0.97	1.0
SRS417668	chr05_Bt22	210.89	216.0	219.2	224.0	225	0.94	0.96	0.97	1.0
SRS417668	chr06_Bt22	221.8	227.0	219.2	224.0	225	0.99	1.01	0.97	1.0
SRS417668	chr07_Bt22	223.5	232.0	219.2	224.0	225	0.99	1.03	0.97	1.0
SRS417668	chr08_Bt22	225.22	228.0	219.2	224.0	225	1.0	1.01	0.97	1.0
SRS417668	chr09_Bt22	226.7	231.0	219.2	224.0	225	1.01	1.03	0.97	1.0
SRS417668	chr10_Bt22	229.89	235.0	219.2	224.0	225	1.02	1.04	0.97	1.0
SRS417668	chr11_Bt22	209.41	211.0	219.2	224.0	225	0.93	0.94	0.97	1.0
SRS417668	chr12_Bt22	240.1	247.0	219.2	224.0	225	1.07	1.1	0.97	1.0
SRS417668	chr13_Bt22	226.74	238.0	219.2	224.0	225	1.01	1.06	0.97	1.0
SRS417668	chr14_Bt22	229.42	239.0	219.2	224.0	225	1.02	1.06	0.97	1.0
SRS885167	chr01_Bt22	48.96	48.0	55.38	55.0	54	0.91	0.89	1.03	1.02
SRS885167	chr02_Bt22	50.9	50.0	55.38	55.0	54	0.94	0.93	1.03	1.02
SRS885167	chr03_Bt22	59.61	59.0	55.38	55.0	54	1.1	1.09	1.03	1.02
SRS885167	chr04_Bt22	60.15	59.0	55.38	55.0	54	1.11	1.09	1.03	1.02
SRS885167	chr05_Bt22	51.41	51.0	55.38	55.0	54	0.95	0.94	1.03	1.02
SRS885167	chr06_Bt22	55.27	55.0	55.38	55.0	54	1.02	1.02	1.03	1.02
SRS885167	chr07_Bt22	58.0	57.0	55.38	55.0	54	1.07	1.06	1.03	1.02
SRS885167	chr08_Bt22	56.13	56.0	55.38	55.0	54	1.04	1.04	1.03	1.02
SRS885167	chr09_Bt22	59.48	59.0	55.38	55.0	54	1.1	1.09	1.03	1.02
SRS885167	chr10_Bt22	58.4	58.0	55.38	55.0	54	1.08	1.07	1.03	1.02
SRS885167	chr11_Bt22	51.68	51.0	55.38	55.0	54	0.96	0.94	1.03	1.02
SRS885167	chr12_Bt22	62.34	62.0	55.38	55.0	54	1.15	1.15	1.03	1.02
SRS885167	chr13_Bt22	60.46	61.0	55.38	55.0	54	1.12	1.13	1.03	1.02
SRS885167	chr14_Bt22	60.49	60.0	55.38	55.0	54	1.12	1.11	1.03	1.02
SRS405110	CP003820.1	74.5	74.0	81.58	80.0	80	0.93	0.92	1.02	1.0
SRS405110	CP003821.1	96.1	75.0	81.58	80.0	80	1.2	0.94	1.02	1.0
SRS405110	CP003822.1	79.3	80.0	81.58	80.0	80	0.99	1.0	1.02	1.0
SRS405110	CP003823.1	80.89	82.0	81.58	80.0	80	1.01	1.02	1.02	1.0
SRS405110	CP003824.1	78.86	78.0	81.58	80.0	80	0.99	0.98	1.02	1.0
SRS405110	CP003825.1	79.63	80.0	81.58	80.0	80	1.0	1.0	1.02	1.0
SRS405110	CP003826.1	82.63	82.0	81.58	80.0	80	1.03	1.02	1.02	1.0
SRS405110	CP003827.1	79.69	81.0	81.58	80.0	80	1.0	1.01	1.02	1.0
SRS405110	CP003828.1	82.75	81.0	81.58	80.0	80	1.03	1.01	1.02	1.0
SRS405110	CP003829.1	81.45	82.0	81.58	80.0	80	1.02	1.02	1.02	1.0
SRS405110	CP003830.1	78.66	79.0	81.58	80.0	80	0.98	0.99	1.02	1.0
SRS405110	CP003831.1	90.56	86.0	81.58	80.0	80	1.13	1.08	1.02	1.0
SRS405110	CP003832.1	82.78	84.0	81.58	80.0	80	1.03	1.05	1.02	1.0
SRS405110	CP003833.2	83.02	84.0	81.58	80.0	80	1.04	1.05	1.02	1.0
SRS885915	chr01_Bt22	56.73	56.0	63.9	63.0	63	0.9	0.89	1.01	1.0
SRS885915	chr02_Bt22	58.27	57.0	63.9	63.0	63	0.92	0.9	1.01	1.0
SRS885915	chr03_Bt22	67.97	68.0	63.9	63.0	63	1.08	1.08	1.01	1.0
SRS885915	chr04_Bt22	69.43	68.0	63.9	63.0	63	1.1	1.08	1.01	1.0
SRS885915	chr05_Bt22	61.23	61.0	63.9	63.0	63	0.97	0.97	1.01	1.0
SRS885915	chr06_Bt22	64.23	64.0	63.9	63.0	63	1.02	1.02	1.01	1.0
SRS885915	chr07_Bt22	66.46	66.0	63.9	63.0	63	1.05	1.05	1.01	1.0
SRS885915	chr08_Bt22	64.17	64.0	63.9	63.0	63	1.02	1.02	1.01	1.0
SRS885915	chr09_Bt22	66.7	66.0	63.9	63.0	63	1.06	1.05	1.01	1.0
SRS885915	chr10_Bt22	67.91	68.0	63.9	63.0	63	1.08	1.08	1.01	1.0
SRS885915	chr11_Bt22	59.22	58.0	63.9	63.0	63	0.94	0.92	1.01	1.0
SRS885915	chr12_Bt22	71.95	71.0	63.9	63.0	63	1.14	1.13	1.01	1.0
SRS885915	chr13_Bt22	70.96	71.0	63.9	63.0	63	1.13	1.13	1.01	1.0
SRS885915	chr14_Bt22	70.25	70.0	63.9	63.0	63	1.12	1.11	1.01	1.0
SRS404488	CP003820.1	90.49	91.0	95.66	94.0	94	0.96	0.97	1.02	1.0
SRS404488	CP003821.1	101.5	90.0	95.66	94.0	94	1.08	0.96	1.02	1.0
SRS404488	CP003822.1	93.61	95.0	95.66	94.0	94	1.0	1.01	1.02	1.0
SRS404488	CP003823.1	95.29	96.0	95.66	94.0	94	1.01	1.02	1.02	1.0
SRS404488	CP003824.1	91.28	92.0	95.66	94.0	94	0.97	0.98	1.02	1.0
SRS404488	CP003825.1	108.88	98.0	95.66	94.0	94	1.16	1.04	1.02	1.0
SRS404488	CP003826.1	94.19	95.0	95.66	94.0	94	1.0	1.01	1.02	1.0
SRS404488	CP003827.1	93.31	94.0	95.66	94.0	94	0.99	1.0	1.02	1.0
SRS404488	CP003828.1	95.73	96.0	95.66	94.0	94	1.02	1.02	1.02	1.0
SRS404488	CP003829.1	95.03	96.0	95.66	94.0	94	1.01	1.02	1.02	1.0
SRS404488	CP003830.1	92.5	93.0	95.66	94.0	94	0.98	0.99	1.02	1.0
SRS404488	CP003831.1	100.67	99.0	95.66	94.0	94	1.07	1.05	1.02	1.0
SRS404488	CP003832.1	96.99	99.0	95.66	94.0	94	1.03	1.05	1.02	1.0
SRS404488	CP003833.2	96.74	97.0	95.66	94.0	94	1.03	1.03	1.02	1.0
SRS881241	CP003820.1	60.08	59.0	69.51	68.0	67	0.9	0.88	1.04	1.01
SRS881241	CP003821.1	76.84	64.0	69.51	68.0	67	1.15	0.96	1.04	1.01
SRS881241	CP003822.1	67.93	68.0	69.51	68.0	67	1.01	1.01	1.04	1.01
SRS881241	CP003823.1	71.63	71.0	69.51	68.0	67	1.07	1.06	1.04	1.01
SRS881241	CP003824.1	66.34	66.0	69.51	68.0	67	0.99	0.99	1.04	1.01
SRS881241	CP003825.1	68.86	68.0	69.51	68.0	67	1.03	1.01	1.04	1.01
SRS881241	CP003826.1	70.29	70.0	69.51	68.0	67	1.05	1.04	1.04	1.01
SRS881241	CP003827.1	69.58	69.0	69.51	68.0	67	1.04	1.03	1.04	1.01
